Total_Stops,Route_1,Route_2,Route_3,Route_4,Route_5,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,journey_day,journey_month,journey_year,Dep_Time_hour,Dep_Time_min,Arrival_Time_hour,Arrival_Time_min,duration_hour,duration_minute
1,3,20,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6076,27,3,2019,13,5,22,20,9,15
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4622,3,1,2019,6,55,9,35,2,40
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14388,5,9,2019,21,10,8,15,11,5
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9794,21,5,2019,8,45,19,0,10,15
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,6,3,2019,15,15,17,45,2,30
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663,5,9,2019,21,10,4,40,7,30
1,3,0,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5842,5,9,2019,7,25,13,35,6,10
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15603,3,3,2019,7,0,15,30,8,30
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5618,3,3,2019,22,10,0,55,2,45
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6565,3,3,2019,14,20,16,55,2,35
1,3,6,6,13,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5221,15,4,2019,17,55,22,50,4,55
2,3,28,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368,27,6,2019,9,40,19,0,9,20
1,3,33,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480,24,6,2019,20,40,9,25,12,45
2,3,32,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13882,6,12,2019,11,45,12,35,24,50
1,3,20,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442,24,6,2019,6,50,16,10,9,20
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823,24,6,2019,7,10,10,5,2,55
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3873,21,5,2019,17,10,19,40,2,30
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12121,5,1,2019,17,0,10,55,17,55
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4423,27,4,2019,10,10,13,0,2,50
0,2,5,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5510,24,6,2019,14,15,16,45,2,30
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229,4,6,2019,8,20,11,20,3,0
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10577,6,9,2019,19,45,12,35,16,50
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8040,27,3,2019,10,20,11,50,1,30
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714,6,3,2019,13,0,19,0,6,0
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229,6,9,2019,6,0,8,45,2,45
2,3,20,22,5,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6653,21,3,2019,7,5,21,20,14,15
1,3,20,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442,24,6,2019,5,5,16,10,11,5
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,5,12,2019,21,25,0,5,2,40
2,3,20,22,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9417,5,9,2019,13,15,9,25,20,10
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844,24,5,2019,18,55,19,50,24,55
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229,5,12,2019,17,45,20,45,3,0
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15400,3,6,2019,9,0,18,50,9,50
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6416,15,6,2019,8,30,21,0,12,30
0,0,13,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5176,4,3,2019,13,20,16,10,2,50
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9264,21,3,2019,16,0,1,35,9,35
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13587,6,6,2019,9,0,21,0,12,0
0,4,8,29,13,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3597,5,1,2019,8,20,10,35,2,15
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4282,27,4,2019,4,55,7,45,2,50
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4995,27,6,2019,7,5,8,30,1,25
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,6,1,2019,20,20,22,55,2,35
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844,5,6,2019,6,30,16,20,9,50
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714,6,1,2019,21,50,12,35,14,45
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571,6,6,2019,21,10,9,20,12,10
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7832,21,3,2019,11,40,11,25,23,45
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11467,4,1,2019,20,25,18,0,21,35
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10953,5,9,2019,17,0,10,55,17,55
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4148,3,9,2019,20,25,23,5,2,40
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3873,5,9,2019,9,0,11,25,2,25
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943,27,4,2019,22,10,1,0,2,50
1,3,6,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6151,27,3,2019,16,45,22,15,5,30
1,1,14,13,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12080,3,12,2019,8,45,22,55,14,10
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13584,5,9,2019,20,0,10,5,14,5
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6979,5,6,2019,11,25,1,30,14,5
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4482,3,9,2019,23,25,2,10,2,45
1,2,34,3,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6284,4,1,2019,18,5,23,30,5,25
1,2,2,3,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4226,24,5,2019,19,35,23,15,3,40
1,3,20,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6442,3,9,2019,6,40,16,10,9,30
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373,18,5,2019,19,45,4,25,8,40
1,0,3,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11297,3,12,2019,5,50,15,0,9,10
2,2,14,7,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14083,24,5,2019,10,0,1,20,15,20
0,3,10,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7202,6,3,2019,11,0,14,15,3,15
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11667,21,3,2019,9,0,18,50,9,50
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844,24,5,2019,18,55,18,15,23,20
1,0,33,8,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5932,15,3,2019,11,50,8,55,21,5
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9001,24,6,2019,8,45,19,15,10,30
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13469,6,6,2019,17,0,23,35,6,35
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2227,15,6,2019,21,20,22,50,1,30
1,3,33,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5636,15,5,2019,7,15,12,30,5,15
2,3,21,4,5,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15965,6,6,2019,15,5,1,30,10,25
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5054,24,6,2019,20,25,1,30,5,5
1,3,20,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5999,21,3,2019,7,10,16,10,9,0
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823,5,1,2019,7,10,10,5,2,55
1,2,31,3,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8479,6,12,2019,11,35,18,50,7,15
1,2,14,3,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8452,15,5,2019,7,10,22,40,15,30
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14924,6,3,2019,8,0,19,0,11,0
2,3,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10441,6,3,2019,19,45,19,15,23,30
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7485,21,5,2019,6,0,21,0,15,0
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6478,6,6,2019,8,20,11,20,3,0
2,3,0,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129,27,5,2019,13,25,19,0,29,35
1,2,20,3,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3809,5,1,2019,19,20,23,45,4,25
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18581,24,6,2019,8,0,19,0,11,0
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5224,6,9,2019,22,15,0,50,2,35
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8330,5,9,2019,17,10,1,30,8,20
0,0,13,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961,6,9,2019,10,0,12,45,2,45
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262,6,9,2019,8,0,19,0,11,0
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754,21,6,2019,2,35,4,5,1,30
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13727,18,5,2019,15,0,1,30,10,30
0,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3898,27,4,2019,20,55,23,40,2,45
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087,3,12,2019,22,55,12,25,13,30
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3383,4,6,2019,23,55,2,45,2,50
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12557,21,3,2019,17,30,18,50,25,20
2,3,24,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8273,21,3,2019,6,20,4,25,22,5
2,1,38,28,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9736,3,12,2019,10,5,19,10,9,5
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262,24,6,2019,17,30,19,0,25,30
2,3,21,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11664,4,9,2019,5,30,19,0,13,30
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4591,5,1,2019,23,30,2,20,2,50
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13502,18,3,2019,14,5,19,10,5,5
1,3,7,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8372,27,6,2019,13,0,19,15,6,15
0,0,13,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6121,21,4,2019,6,10,8,55,2,45
0,0,13,29,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5613,21,3,2019,16,0,18,35,2,35
1,3,20,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5298,4,6,2019,6,50,12,10,5,20
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15764,3,9,2019,2,15,19,45,17,30
1,3,6,6,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6253,15,6,2019,7,55,22,25,14,30
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586,18,5,2019,5,45,12,0,6,15
2,3,24,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12273,27,3,2019,6,20,4,25,22,5
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2227,15,5,2019,21,20,22,50,1,30
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5769,6,12,2019,19,50,22,50,3,0
0,3,10,29,13,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6216,18,4,2019,14,40,17,50,3,10
1,3,6,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6386,6,3,2019,2,0,7,45,5,45
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16108,6,1,2019,10,0,19,15,9,15
0,2,5,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3873,24,5,2019,22,20,0,40,2,20
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6270,4,9,2019,10,35,1,30,14,55
0,0,13,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5911,4,12,2019,21,5,23,55,2,50
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15077,3,6,2019,9,10,19,15,10,5
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31825,3,1,2019,20,35,11,25,14,50
1,2,31,3,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8479,5,6,2019,11,35,18,50,7,15
1,2,14,3,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9397,5,12,2019,7,10,9,5,25,55
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262,6,3,2019,9,0,12,35,27,35
0,3,10,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4729,4,3,2019,5,35,8,50,3,15
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714,6,1,2019,17,30,19,0,25,30
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,15,5,2019,17,15,19,50,2,35
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,6,3,2019,20,25,23,10,2,45
0,1,19,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2050,4,1,2019,21,5,22,25,1,20
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8371,27,3,2019,7,30,19,15,11,45
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12192,27,6,2019,10,0,19,0,9,0
1,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,14629,21,3,2019,6,0,18,50,12,50
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823,4,9,2019,18,25,21,20,2,55
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14323,5,9,2019,13,0,19,15,6,15
2,3,0,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129,5,9,2019,13,25,12,35,23,10
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6758,18,5,2019,6,40,21,0,14,20
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14848,21,5,2019,9,0,19,15,10,15
2,0,7,23,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12358,3,3,2019,6,45,10,35,27,50
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4030,21,5,2019,18,55,22,0,3,5
0,2,5,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4960,3,9,2019,14,15,16,45,2,30
2,3,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8656,27,3,2019,16,40,19,15,26,35
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871,3,6,2019,9,10,21,0,11,50
1,3,0,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4563,27,3,2019,6,0,13,20,7,20
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4784,3,6,2019,21,20,22,45,1,25
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823,6,1,2019,20,0,22,50,2,50
0,4,8,29,13,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3687,5,3,2019,7,5,9,20,2,15
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229,27,4,2019,15,15,18,10,2,55
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229,15,4,2019,7,10,10,10,3,0
1,3,6,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7174,21,4,2019,6,10,23,0,16,50
2,3,9,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11071,21,3,2019,6,50,7,40,24,50
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6979,15,5,2019,4,55,21,0,16,5
0,4,8,29,13,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3850,15,5,2019,7,55,10,15,2,20
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13044,6,12,2019,20,0,9,20,13,20
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373,18,5,2019,20,55,4,25,7,30
2,3,41,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13801,18,5,2019,13,20,7,40,18,20
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823,6,1,2019,8,30,11,20,2,50
1,3,40,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6587,6,9,2019,5,15,6,50,25,35
0,1,19,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2227,6,3,2019,20,5,21,40,1,35
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151,6,9,2019,17,0,14,25,21,25
2,0,7,2,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25430,3,1,2019,8,50,23,25,38,35
0,0,13,29,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4319,27,6,2019,21,10,0,5,2,55
1,3,7,6,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14462,3,3,2019,4,0,7,40,27,40
1,2,7,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586,21,5,2019,6,30,10,5,27,35
1,2,15,3,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7662,6,9,2019,9,50,21,5,11,15
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4995,5,3,2019,7,5,8,30,1,25
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7408,6,9,2019,9,0,21,0,12,0
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678,15,3,2019,19,35,21,5,1,30
0,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678,6,9,2019,19,35,21,5,1,30
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26890,3,1,2019,8,55,0,45,15,50
2,1,4,9,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13904,3,6,2019,6,0,19,25,37,25
2,3,1,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15318,6,1,2019,20,0,4,25,8,25
1,2,14,3,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8452,15,5,2019,20,20,22,40,26,20
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6314,6,9,2019,10,35,21,0,10,25
1,2,14,3,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10203,5,1,2019,10,0,20,25,10,25
0,4,8,29,13,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3597,15,6,2019,8,20,10,35,2,15
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8266,6,12,2019,10,20,19,15,8,55
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373,18,5,2019,21,50,12,35,14,45
1,0,7,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36235,3,1,2019,14,5,21,20,7,15
1,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871,3,3,2019,8,25,21,0,12,35
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229,4,12,2019,17,45,20,45,3,0
0,2,5,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804,24,4,2019,22,15,0,50,2,35
0,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7303,3,3,2019,20,0,22,55,2,55
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13587,6,1,2019,11,30,21,0,9,30
1,3,20,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7740,18,5,2019,14,55,22,30,7,35
0,4,8,29,13,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7295,3,1,2019,14,40,17,5,2,25
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18916,3,3,2019,18,15,1,35,7,20
1,3,7,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8266,21,5,2019,12,50,19,15,6,25
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373,18,5,2019,2,15,4,25,26,10
1,3,20,6,13,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11188,18,5,2019,13,15,22,30,9,15
1,2,14,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151,18,5,2019,9,35,18,0,8,25
1,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714,6,1,2019,8,0,19,0,11,0
0,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229,4,6,2019,7,10,10,10,3,0
